investor_id,transaction_date,amfi_code,transaction_type,amount_inr
INV004863,2025-01-28,118635,SIP,9462
INV000091,2025-01-28,101206,LUMPSUM,50198
INV000044,2025-01-28,125497,SIP,1035
INV003704,2025-01-28,119552,SIP,2788
INV000939,2025-01-28,120507,SIP,13105
INV000903,2025-01-29,120506,REDEMPTION,180242
INV002582,2025-01-29,120503,REDEMPTION,19620
INV003555,2025-01-29,119092,REDEMPTION,256109
INV002295,2025-01-29,120842,REDEMPTION,16354
INV002599,2025-01-29,149324,SIP,1193
INV001352,2025-01-29,120504,REDEMPTION,41865
INV004661,2025-01-29,119093,SIP,567
INV004688,2025-01-29,119092,REDEMPTION,501167
INV003675,2025-01-29,100033,LUMPSUM,363448
INV003703,2025-01-29,100016,SIP,2952
INV004168,2025-01-29,101207,SIP,23309
INV000174,2025-01-29,100025,SIP,1745
INV004825,2025-01-29,101207,SIP,21409
INV004655,2025-01-29,119093,SIP,4912
INV004228,2025-01-29,119093,SIP,9617
INV000846,2025-01-29,149322,SIP,471
INV003428,2025-01-29,102885,SIP,2463
INV004801,2025-01-29,120844,LUMPSUM,103961
INV002812,2025-01-29,118634,LUMPSUM,327561
INV002368,2025-01-29,119094,SIP,4933
INV002444,2025-01-29,101208,REDEMPTION,455948
INV000256,2025-01-29,101207,SIP,2190
INV002852,2025-01-29,101208,REDEMPTION,509014
INV001118,2025-01-29,120841,SIP,7169
INV002886,2025-01-29,120841,LUMPSUM,53100
INV003677,2025-01-29,120843,SIP,1950
INV002510,2025-01-29,101207,REDEMPTION,225960
INV000907,2025-01-29,120841,SIP,5768
INV003738,2025-01-29,118633,SIP,455
INV003723,2025-01-29,149324,REDEMPTION,334588
INV001858,2025-01-29,125497,SIP,9529
INV001769,2025-01-29,119120,LUMPSUM,226891
INV000746,2025-01-29,102886,LUMPSUM,448366
INV000520,2025-01-29,120505,REDEMPTION,44084
INV000544,2025-01-29,101207,LUMPSUM,299640
INV000960,2025-01-29,149324,REDEMPTION,227201
INV003854,2025-01-29,118635,SIP,5319
INV001809,2025-01-29,120841,SIP,2915
INV001025,2025-01-29,148567,SIP,15197
INV000566,2025-01-29,119095,LUMPSUM,404056
INV003173,2025-01-29,125497,REDEMPTION,75475
INV004464,2025-01-29,120504,REDEMPTION,583403
INV004295,2025-01-29,119095,SIP,4243
INV003349,2025-01-29,119599,SIP,12973
INV001514,2025-01-29,119095,LUMPSUM,10705
INV004437,2025-01-29,149323,REDEMPTION,227119
INV003341,2025-01-29,119598,REDEMPTION,124786
INV004049,2025-01-29,120843,SIP,951
INV004400,2025-01-29,118635,SIP,20730
INV004325,2025-01-29,118636,LUMPSUM,311200
INV001848,2025-01-29,100025,LUMPSUM,252285
INV003571,2025-01-29,148569,LUMPSUM,406494
INV001884,2025-01-29,100033,REDEMPTION,27771
INV001576,2025-01-29,120844,SIP,2050
INV004096,2025-01-29,100016,SIP,11835
INV001593,2025-01-29,120841,SIP,2684
INV001045,2025-01-29,119093,SIP,25802
INV001225,2025-01-29,148567,SIP,2997
INV002988,2025-01-29,148568,LUMPSUM,360358
INV002216,2025-01-29,100016,REDEMPTION,280950
INV001301,2025-01-29,100033,REDEMPTION,152974
INV003009,2025-01-29,119551,LUMPSUM,182484
INV003011,2025-01-29,100033,SIP,7387
INV000777,2025-01-29,120507,SIP,598
INV000853,2025-01-30,120505,SIP,415
INV002744,2025-01-30,119551,SIP,2328
INV004737,2025-01-30,120507,SIP,447
INV001512,2025-01-30,118633,SIP,2989
INV000192,2025-01-30,101208,REDEMPTION,152287
INV000599,2025-01-30,119094,SIP,7621
INV003552,2025-01-30,100033,LUMPSUM,415428
INV001226,2025-01-30,120506,SIP,2017
INV000738,2025-01-30,120507,LUMPSUM,181065
INV002430,2025-01-30,120505,LUMPSUM,399119
INV002762,2025-01-30,119551,LUMPSUM,339837
INV001058,2025-01-30,149323,LUMPSUM,68352
INV004368,2025-01-30,120504,SIP,20681
INV004326,2025-01-30,101208,SIP,22433
INV003700,2025-01-30,100033,LUMPSUM,120117
INV002510,2025-01-30,119599,SIP,2150
INV002688,2025-01-30,149324,SIP,22865
INV003731,2025-01-30,101208,LUMPSUM,355709
INV000664,2025-01-30,118633,REDEMPTION,68800
INV003943,2025-01-30,102887,SIP,2047
INV000995,2025-01-30,118632,SIP,441
INV003708,2025-01-30,119094,SIP,2544
INV002263,2025-01-30,118635,LUMPSUM,358807
INV001937,2025-01-30,119599,LUMPSUM,282036
INV000089,2025-01-30,120844,REDEMPTION,13756
INV001613,2025-01-30,148568,LUMPSUM,93697
INV001693,2025-01-30,119094,SIP,421
INV004688,2025-01-30,118633,LUMPSUM,423208
INV000621,2025-01-30,118634,SIP,544
INV001934,2025-01-30,102886,SIP,416
INV001759,2025-01-30,120844,SIP,17681
INV001223,2025-01-30,125497,SIP,2091
INV004319,2025-01-30,120841,SIP,22569
INV002136,2025-01-30,120844,SIP,565
INV000268,2025-01-30,119551,SIP,2922
INV001861,2025-01-30,119095,SIP,438
INV000966,2025-01-30,118636,LUMPSUM,102207
INV003140,2025-01-30,149323,LUMPSUM,135333
INV001636,2025-01-30,119120,SIP,3428
INV004555,2025-01-30,120507,SIP,40341
INV002218,2025-01-30,118635,REDEMPTION,323421
INV000906,2025-01-30,119599,LUMPSUM,248100
INV000819,2025-01-30,118633,LUMPSUM,506346
INV003300,2025-01-30,100016,SIP,2047
INV002040,2025-01-30,120503,REDEMPTION,18797
INV001190,2025-01-30,119092,REDEMPTION,48841
INV004957,2025-01-30,149322,LUMPSUM,101080
INV004802,2025-01-30,120504,SIP,8016
INV001416,2025-01-30,119095,SIP,6818
INV002035,2025-01-30,149323,SIP,889
INV002876,2025-01-30,120507,SIP,51428
INV001313,2025-01-30,118634,LUMPSUM,90616
INV004294,2025-01-30,102885,SIP,1136
INV000325,2025-01-30,101208,SIP,7037
INV002415,2025-01-30,120506,REDEMPTION,110952
INV004559,2025-01-30,120843,REDEMPTION,261644
INV001083,2025-01-30,100033,LUMPSUM,110869
INV003966,2025-01-30,100016,SIP,400
INV003411,2025-01-30,120505,REDEMPTION,35620
INV004540,2025-01-30,119093,REDEMPTION,150266
INV000671,2025-01-31,148567,REDEMPTION,207829
INV003882,2025-01-31,119552,SIP,7854
INV004667,2025-01-31,100025,LUMPSUM,86921
INV004963,2025-01-31,149323,SIP,3511
INV000782,2025-01-31,118636,SIP,3308
INV001160,2025-01-31,120503,SIP,1176
INV004934,2025-01-31,119552,SIP,2889
INV001147,2025-01-31,119598,REDEMPTION,425097
INV000881,2025-01-31,102887,SIP,13898
INV000772,2025-01-31,118634,SIP,11427
INV000974,2025-01-31,100025,SIP,14929
INV000298,2025-01-31,119092,SIP,423
INV000425,2025-01-31,119599,REDEMPTION,106813
INV004771,2025-01-31,119094,SIP,1052
INV000247,2025-01-31,148569,LUMPSUM,164460
INV000242,2025-01-31,125497,REDEMPTION,330530
INV004720,2025-01-31,149323,SIP,16821
INV000241,2025-01-31,120505,SIP,15485
INV001026,2025-01-31,119598,REDEMPTION,293817
INV004481,2025-01-31,120844,SIP,2008
INV000417,2025-01-31,120842,LUMPSUM,484794
INV000219,2025-01-31,101207,LUMPSUM,472617
INV000841,2025-01-31,120507,LUMPSUM,546754
INV003990,2025-01-31,119551,REDEMPTION,198362
INV003832,2025-01-31,119092,SIP,28352
INV000407,2025-01-31,100016,SIP,21178
INV004121,2025-01-31,148567,LUMPSUM,179181
INV000706,2025-01-31,120843,SIP,2367
INV000619,2025-01-31,118633,LUMPSUM,270559
INV001013,2025-01-31,100033,LUMPSUM,212133
INV004885,2025-01-31,102886,REDEMPTION,563289
INV004131,2025-01-31,119092,SIP,55999
INV000722,2025-01-31,119095,REDEMPTION,317912
INV004200,2025-01-31,100016,LUMPSUM,125031
INV002605,2025-01-31,100025,REDEMPTION,323427
INV001550,2025-01-31,149323,SIP,3335
INV002413,2025-01-31,101208,SIP,470
INV003058,2025-01-31,119551,LUMPSUM,16560
INV003002,2025-01-31,125497,SIP,57006
INV002274,2025-01-31,120842,LUMPSUM,123673
INV003453,2025-01-31,120503,LUMPSUM,188956
INV001646,2025-01-31,125497,LUMPSUM,312905
INV001628,2025-01-31,118635,LUMPSUM,346038
INV001778,2025-01-31,148567,LUMPSUM,496440
INV002555,2025-01-31,119552,SIP,3339
INV002690,2025-01-31,120843,LUMPSUM,455658
INV001927,2025-01-31,149323,SIP,7994
INV002817,2025-01-31,118635,LUMPSUM,193041
INV003287,2025-01-31,119093,LUMPSUM,209494
INV001962,2025-01-31,120504,SIP,26599
INV001720,2025-01-31,102885,SIP,2326
INV001433,2025-01-31,118636,SIP,25017
INV002005,2025-01-31,119599,SIP,4246
INV003168,2025-01-31,149322,LUMPSUM,122319
INV002236,2025-01-31,101207,SIP,3532
INV002194,2025-01-31,120503,SIP,8980
INV003406,2025-01-31,120844,LUMPSUM,327711
INV002101,2025-01-31,119095,SIP,1742
INV002504,2025-01-31,119092,SIP,53999
INV001384,2025-01-31,118636,LUMPSUM,297400
INV002115,2025-01-31,148567,REDEMPTION,316119
INV003305,2025-01-31,119095,SIP,16470
INV000203,2025-02-01,119552,LUMPSUM,36915
INV003435,2025-02-01,102886,SIP,852
INV002915,2025-02-01,100016,SIP,23439
INV002341,2025-02-01,101207,SIP,2165
INV004022,2025-02-01,100025,LUMPSUM,102886
INV004229,2025-02-01,100016,SIP,817
INV003430,2025-02-01,120506,REDEMPTION,295015
INV002618,2025-02-01,118632,SIP,486
INV003543,2025-02-01,119551,REDEMPTION,108818
INV003705,2025-02-01,120505,SIP,5390
INV004116,2025-02-01,119599,SIP,2331
INV002964,2025-02-01,100033,SIP,2143
INV002228,2025-02-01,100016,SIP,8272
INV003842,2025-02-01,120506,LUMPSUM,336822
INV000127,2025-02-01,120844,SIP,9781
INV001775,2025-02-01,120842,SIP,16345
INV004366,2025-02-01,120506,REDEMPTION,229204
INV001103,2025-02-01,119095,REDEMPTION,189809
INV004556,2025-02-01,120842,REDEMPTION,275015
INV001041,2025-02-01,118636,SIP,7848
INV002208,2025-02-01,118636,SIP,589
INV004914,2025-02-01,120505,SIP,501
INV004401,2025-02-01,120842,SIP,906
INV004327,2025-02-01,119120,LUMPSUM,337442
INV002693,2025-02-01,102886,LUMPSUM,156919
INV003121,2025-02-01,149324,REDEMPTION,58902
INV001725,2025-02-01,119552,SIP,5395
INV004132,2025-02-01,120844,REDEMPTION,374541
INV000085,2025-02-01,120505,SIP,26417
INV001354,2025-02-01,120507,LUMPSUM,87975
INV000856,2025-02-01,120507,LUMPSUM,289786
INV002835,2025-02-01,102887,SIP,16041
INV002809,2025-02-01,120507,SIP,2812
INV003356,2025-02-01,101206,SIP,484
INV002121,2025-02-01,100025,SIP,11002
INV000513,2025-02-01,119095,SIP,8670
INV002627,2025-02-01,118632,LUMPSUM,131316
INV000873,2025-02-01,119551,SIP,1924
INV001670,2025-02-01,125498,SIP,25509
INV002007,2025-02-01,102886,REDEMPTION,470970
INV004459,2025-02-01,102886,SIP,1614
INV004054,2025-02-01,120843,REDEMPTION,236590
INV000040,2025-02-01,118636,SIP,5386
INV003885,2025-02-01,118636,REDEMPTION,130020
INV000894,2025-02-01,120507,REDEMPTION,200629
INV003467,2025-02-01,119120,SIP,2044
INV002549,2025-02-01,120506,REDEMPTION,264700
INV000334,2025-02-01,100016,REDEMPTION,275208
INV000415,2025-02-01,119094,LUMPSUM,79179
INV001724,2025-02-01,119552,SIP,13119
INV001503,2025-02-01,149324,SIP,566
INV001834,2025-02-01,119599,SIP,15981
INV003940,2025-02-01,120505,LUMPSUM,382843
INV002124,2025-02-01,100033,LUMPSUM,25071
INV002933,2025-02-01,119120,LUMPSUM,11180
INV004551,2025-02-01,118635,SIP,2766
INV003226,2025-02-01,149324,SIP,52853
INV002095,2025-02-01,100033,SIP,44354
INV003024,2025-02-01,119120,REDEMPTION,410406
INV001635,2025-02-01,119092,SIP,12788
INV004199,2025-02-01,102887,SIP,2551
INV003120,2025-02-01,102887,SIP,8387
INV000167,2025-02-02,125498,SIP,7505
INV002453,2025-02-02,125497,SIP,15885
INV004338,2025-02-02,118633,REDEMPTION,57825
INV002590,2025-02-02,119095,SIP,8894
INV001497,2025-02-02,119599,SIP,3402
INV001039,2025-02-02,148569,SIP,425
INV003799,2025-02-02,148569,SIP,2878
INV000164,2025-02-02,149323,SIP,434
INV002942,2025-02-02,118633,REDEMPTION,60475
INV004687,2025-02-02,125498,SIP,8526
INV004650,2025-02-02,118632,LUMPSUM,370485
INV002223,2025-02-02,120506,SIP,407
INV003767,2025-02-02,118636,SIP,44455
INV004457,2025-02-02,120503,SIP,50184
INV000449,2025-02-02,118633,SIP,24328
INV001312,2025-02-02,118634,LUMPSUM,267613
INV001995,2025-02-02,102887,REDEMPTION,433370
INV003037,2025-02-02,101207,SIP,29201
INV000603,2025-02-02,100033,SIP,1074
INV001972,2025-02-02,100016,LUMPSUM,454504
INV000068,2025-02-02,148568,REDEMPTION,417438
INV001969,2025-02-02,120844,SIP,15319
INV001967,2025-02-02,118633,LUMPSUM,458789
INV002573,2025-02-02,119120,SIP,8328
INV004607,2025-02-02,119599,SIP,1082
INV003023,2025-02-02,118636,LUMPSUM,85574
INV003017,2025-02-02,101206,SIP,1003
INV001939,2025-02-02,119599,LUMPSUM,400764
INV003942,2025-02-02,120842,REDEMPTION,189871
INV000559,2025-02-02,119599,SIP,29239
INV000414,2025-02-02,119095,SIP,2715
INV000644,2025-02-02,100033,LUMPSUM,199537
INV004974,2025-02-02,120843,REDEMPTION,263847
INV002520,2025-02-02,102887,LUMPSUM,164655
INV002579,2025-02-02,101207,SIP,46331
INV000661,2025-02-02,118634,REDEMPTION,164618
INV000101,2025-02-02,119552,LUMPSUM,282831
INV001912,2025-02-02,119093,SIP,20771
INV004372,2025-02-02,149324,SIP,1169
INV004897,2025-02-02,125497,SIP,25684
INV003986,2025-02-02,125498,SIP,58409
INV000480,2025-02-02,119095,SIP,5031
INV001543,2025-02-02,119092,LUMPSUM,438918
INV003069,2025-02-02,120843,SIP,840
INV001656,2025-02-02,119092,SIP,518
INV000789,2025-02-02,118636,SIP,10609
INV001705,2025-02-02,119094,REDEMPTION,136089
INV000818,2025-02-02,120844,LUMPSUM,426588
INV000224,2025-02-02,120844,SIP,28835
INV002891,2025-02-02,100016,SIP,2723
INV000873,2025-02-02,120506,LUMPSUM,402735
INV003531,2025-02-02,119551,SIP,1912
INV003491,2025-02-02,120503,SIP,4017
INV002859,2025-02-02,149322,LUMPSUM,259048
INV002075,2025-02-02,148568,SIP,3091
INV000860,2025-02-02,119598,REDEMPTION,160706
INV002119,2025-02-02,119094,SIP,8327
INV002387,2025-02-02,120504,SIP,1071
INV002304,2025-02-02,100033,SIP,6920
INV004505,2025-02-02,100016,SIP,14185
INV001752,2025-02-02,119092,SIP,2592
INV002784,2025-02-02,119551,SIP,29553
INV002850,2025-02-02,100025,SIP,2099
INV004505,2025-02-02,120503,SIP,545
INV000893,2025-02-02,119093,REDEMPTION,101608
INV000523,2025-02-02,149324,LUMPSUM,107518
INV000985,2025-02-02,101207,LUMPSUM,135560
INV002082,2025-02-02,101206,SIP,403
INV003565,2025-02-03,149323,SIP,2361
INV000892,2025-02-03,120505,LUMPSUM,241580
INV001442,2025-02-03,119095,SIP,13518
INV001642,2025-02-03,102885,LUMPSUM,347622
INV002333,2025-02-03,149323,LUMPSUM,324939
INV003114,2025-02-03,102886,LUMPSUM,316091
INV001869,2025-02-03,119598,LUMPSUM,36910
INV001058,2025-02-03,120842,SIP,2232
INV002549,2025-02-03,119093,SIP,7568
INV001876,2025-02-03,120843,REDEMPTION,435984
INV000119,2025-02-03,118632,SIP,4658
INV004342,2025-02-03,118632,SIP,4492
INV004737,2025-02-03,125498,LUMPSUM,439949
INV000081,2025-02-03,100016,SIP,21552
INV001092,2025-02-03,120503,LUMPSUM,324794
INV000101,2025-02-03,119598,REDEMPTION,307979
INV000554,2025-02-03,125497,SIP,5525
INV003449,2025-02-03,119599,LUMPSUM,241372
INV003783,2025-02-03,102886,REDEMPTION,175636
INV000843,2025-02-03,102887,SIP,4210
INV004740,2025-02-03,100025,LUMPSUM,170164
INV004827,2025-02-03,120844,SIP,17917
INV000194,2025-02-03,120503,SIP,13264
INV003820,2025-02-03,148568,SIP,17745
INV001204,2025-02-03,120843,LUMPSUM,460771
INV001372,2025-02-03,120844,REDEMPTION,193159
INV003981,2025-02-03,120842,SIP,20560
INV001648,2025-02-03,149323,LUMPSUM,315104
INV001885,2025-02-03,102885,REDEMPTION,10866
INV000116,2025-02-03,101208,SIP,4755
INV002081,2025-02-03,118636,SIP,52684
INV000602,2025-02-03,120841,SIP,2045
INV000481,2025-02-03,125498,LUMPSUM,272717
INV000292,2025-02-03,119598,LUMPSUM,186028
INV002025,2025-02-03,149322,SIP,426
INV003391,2025-02-03,120506,SIP,2673
INV003344,2025-02-03,102885,LUMPSUM,385158
INV003625,2025-02-03,102887,LUMPSUM,25290
INV003011,2025-02-03,119599,LUMPSUM,421995
INV001562,2025-02-03,101207,SIP,2237
INV000304,2025-02-03,120504,SIP,14409
INV000457,2025-02-03,148569,LUMPSUM,144550
INV002649,2025-02-03,102886,SIP,5404
INV004278,2025-02-03,119093,SIP,993
INV004069,2025-02-03,119095,LUMPSUM,8468
INV001923,2025-02-03,119551,REDEMPTION,293176
INV003366,2025-02-03,148569,LUMPSUM,211908
INV002440,2025-02-03,119551,LUMPSUM,448530
INV002437,2025-02-03,118634,SIP,54397
INV004289,2025-02-03,119092,SIP,9603
INV000173,2025-02-03,100025,LUMPSUM,75968
INV003848,2025-02-03,148568,LUMPSUM,113948
INV001193,2025-02-03,120507,SIP,3532
INV000130,2025-02-03,101207,SIP,3267
INV002157,2025-02-03,148568,LUMPSUM,113585
INV001836,2025-02-03,119598,LUMPSUM,7391
INV004024,2025-02-03,118634,SIP,852
INV004086,2025-02-03,120841,REDEMPTION,287685
INV003437,2025-02-03,119120,SIP,2283
INV001916,2025-02-03,120844,REDEMPTION,203246
INV004336,2025-02-03,101208,SIP,20461
INV000463,2025-02-03,120504,SIP,982
INV000713,2025-02-03,100025,SIP,6330
INV000344,2025-02-03,118634,SIP,11113
INV001741,2025-02-03,149322,REDEMPTION,98528
INV000445,2025-02-03,119599,SIP,2843
INV000531,2025-02-03,119095,LUMPSUM,336500
INV003854,2025-02-03,119599,SIP,17898
INV003253,2025-02-03,120504,SIP,410
INV000531,2025-02-03,119120,SIP,17183
INV004958,2025-02-03,125497,SIP,54682
INV002125,2025-02-03,120503,SIP,8447
INV004670,2025-02-03,120842,SIP,27277
INV004566,2025-02-03,120844,SIP,1167
INV001726,2025-02-04,120505,LUMPSUM,218478
INV004408,2025-02-04,149324,LUMPSUM,15057
INV003946,2025-02-04,120841,REDEMPTION,284305
INV001734,2025-02-04,125498,SIP,3186
INV002402,2025-02-04,119552,SIP,48266
INV004619,2025-02-04,120842,LUMPSUM,266665
INV000100,2025-02-04,118634,LUMPSUM,147446
INV001627,2025-02-04,125498,SIP,3151
INV001318,2025-02-04,118636,SIP,5451
INV002374,2025-02-04,118632,SIP,4689
INV004787,2025-02-04,125498,REDEMPTION,353736
INV004459,2025-02-04,125497,REDEMPTION,91096
INV001249,2025-02-04,102887,LUMPSUM,227870
INV003484,2025-02-04,120505,SIP,20424
INV000052,2025-02-04,120504,LUMPSUM,440009
INV003442,2025-02-04,118634,SIP,6717
INV001163,2025-02-04,100025,SIP,3449
INV003009,2025-02-04,120841,SIP,1153
INV000894,2025-02-04,101208,SIP,6204
INV002805,2025-02-04,119095,LUMPSUM,268644
INV004435,2025-02-04,101208,SIP,27593
INV002393,2025-02-04,149324,SIP,15617
INV004805,2025-02-04,125498,SIP,41456
INV002543,2025-02-04,119552,SIP,5613
INV004531,2025-02-04,101207,SIP,55682
INV001208,2025-02-04,119120,LUMPSUM,198778
INV002570,2025-02-04,102886,SIP,2839
INV000498,2025-02-04,118635,LUMPSUM,37839
INV003691,2025-02-04,102885,REDEMPTION,99275
INV000105,2025-02-04,119120,SIP,8349
INV003325,2025-02-04,100033,SIP,2493
INV001428,2025-02-04,120503,REDEMPTION,18521
INV000675,2025-02-04,120504,REDEMPTION,25628
INV002465,2025-02-04,119598,LUMPSUM,239535
INV004080,2025-02-04,101208,LUMPSUM,419403
INV001875,2025-02-04,149322,SIP,3172
INV002893,2025-02-04,125497,SIP,1618
INV003082,2025-02-04,102886,SIP,852
INV004255,2025-02-04,118633,LUMPSUM,74014
INV002422,2025-02-04,119552,SIP,29901
INV004481,2025-02-04,119095,LUMPSUM,9073
INV000701,2025-02-04,120843,LUMPSUM,263657
INV000549,2025-02-04,125497,SIP,2038
INV004340,2025-02-04,120506,SIP,6778
INV001050,2025-02-04,118632,SIP,2127
INV003557,2025-02-04,119599,SIP,28997
INV003619,2025-02-04,149323,SIP,1142
INV003079,2025-02-04,120841,REDEMPTION,503623
INV003420,2025-02-04,149324,SIP,2103
INV000489,2025-02-04,100025,SIP,412
INV004627,2025-02-04,102885,SIP,13179
INV000181,2025-02-04,148569,REDEMPTION,134727
INV003261,2025-02-04,118635,SIP,5905
INV002520,2025-02-04,100033,LUMPSUM,159818
INV002329,2025-02-04,119120,LUMPSUM,124396
INV003374,2025-02-04,149324,SIP,20353
INV003149,2025-02-04,120503,SIP,2269
INV003252,2025-02-04,120506,SIP,10101
INV002458,2025-02-04,120506,SIP,10554
INV003250,2025-02-04,149322,REDEMPTION,166419
INV004704,2025-02-04,125498,LUMPSUM,236240
INV002134,2025-02-04,101206,LUMPSUM,414594
INV004157,2025-02-05,120844,SIP,9593
INV004720,2025-02-05,120842,LUMPSUM,375704
INV002018,2025-02-05,120503,SIP,1099
INV001778,2025-02-05,120505,SIP,4838
INV004838,2025-02-05,120507,REDEMPTION,199724
INV001782,2025-02-05,119551,REDEMPTION,273673
INV004453,2025-02-05,120503,LUMPSUM,73676
INV001530,2025-02-05,120506,SIP,2398
INV001841,2025-02-05,149322,REDEMPTION,164974
INV002000,2025-02-05,120843,SIP,3549
INV004967,2025-02-05,101207,SIP,8984
INV004316,2025-02-05,148569,LUMPSUM,75769
INV003896,2025-02-05,148567,SIP,20784
INV002650,2025-02-05,120843,REDEMPTION,101884
INV004036,2025-02-05,125497,LUMPSUM,442064
INV000873,2025-02-05,120841,SIP,8038
INV004171,2025-02-05,120505,LUMPSUM,217011
INV000181,2025-02-05,125497,LUMPSUM,71354
INV004625,2025-02-05,119551,SIP,52090
INV003205,2025-02-05,118635,LUMPSUM,158762
INV000937,2025-02-05,101206,LUMPSUM,267179
INV002864,2025-02-05,148569,REDEMPTION,491904
INV000824,2025-02-05,119551,SIP,13790
INV000810,2025-02-05,120506,SIP,24032
INV001601,2025-02-05,119551,LUMPSUM,308870
INV000807,2025-02-05,119551,LUMPSUM,6605
INV000082,2025-02-05,119598,SIP,1644
INV004913,2025-02-05,100016,SIP,7976
INV001544,2025-02-05,119120,LUMPSUM,324261
INV004823,2025-02-05,125497,SIP,10458
INV004911,2025-02-05,102885,SIP,2546
INV004374,2025-02-05,120505,LUMPSUM,239506
INV000714,2025-02-05,119551,REDEMPTION,486663
INV000621,2025-02-05,100033,LUMPSUM,295778
INV004421,2025-02-05,101208,SIP,1075
INV001432,2025-02-05,120841,SIP,575
INV001137,2025-02-05,119552,SIP,17539
INV001962,2025-02-05,149324,SIP,7974
INV003218,2025-02-05,120504,SIP,2264
INV004001,2025-02-05,119598,REDEMPTION,237121
INV004146,2025-02-05,149324,LUMPSUM,149176
INV003740,2025-02-05,100016,LUMPSUM,403562
INV003664,2025-02-05,101206,SIP,994
INV001157,2025-02-05,148568,REDEMPTION,94848
INV003317,2025-02-05,101208,SIP,25657
INV001047,2025-02-05,100025,LUMPSUM,445718
INV004362,2025-02-05,100033,SIP,11359
INV004286,2025-02-05,148567,LUMPSUM,142276
INV001697,2025-02-05,102885,REDEMPTION,262838
INV002074,2025-02-05,101208,SIP,8401
INV000548,2025-02-05,120843,SIP,1157
INV004521,2025-02-05,125497,SIP,6364
INV000469,2025-02-05,118634,SIP,2084
INV003120,2025-02-05,119552,LUMPSUM,38905
INV001229,2025-02-05,149323,LUMPSUM,209743
INV004466,2025-02-05,120507,LUMPSUM,362279
INV000014,2025-02-05,100025,REDEMPTION,199013
INV003857,2025-02-05,119552,LUMPSUM,176750
INV000981,2025-02-06,102886,SIP,11484
INV000670,2025-02-06,120844,SIP,2826
INV000409,2025-02-06,149322,SIP,5502
INV002835,2025-02-06,119092,SIP,9718
INV001137,2025-02-06,118633,LUMPSUM,282707
INV000686,2025-02-06,119120,LUMPSUM,202146
INV001759,2025-02-06,149323,SIP,42619
INV004732,2025-02-06,119598,LUMPSUM,69352
INV004208,2025-02-06,148567,SIP,26996
INV004154,2025-02-06,100025,SIP,1167
INV003370,2025-02-06,119551,SIP,21025
INV002851,2025-02-06,102887,REDEMPTION,104632
INV000048,2025-02-06,125498,SIP,3421
INV002973,2025-02-06,119552,SIP,17310
INV000374,2025-02-06,118633,SIP,29381
INV001295,2025-02-06,148568,SIP,12766
INV002192,2025-02-06,149323,LUMPSUM,287311
INV004454,2025-02-06,149323,SIP,14578
INV000689,2025-02-06,101207,SIP,13395
INV004899,2025-02-06,120503,REDEMPTION,71626
INV002141,2025-02-06,102885,SIP,5607
INV004656,2025-02-06,148569,LUMPSUM,449035
INV001951,2025-02-06,119093,SIP,3127
INV003948,2025-02-06,100033,SIP,11777
INV001051,2025-02-06,119095,SIP,16350
INV002502,2025-02-06,120504,SIP,9762
INV004996,2025-02-06,100033,SIP,10158
INV001246,2025-02-06,101208,REDEMPTION,153786
INV004925,2025-02-06,102887,SIP,1070
INV003817,2025-02-06,102887,SIP,1176
INV001388,2025-02-06,118636,LUMPSUM,69359
INV004717,2025-02-06,148568,REDEMPTION,48650
INV003139,2025-02-06,100033,REDEMPTION,305689
INV002037,2025-02-06,118632,REDEMPTION,403173
INV003350,2025-02-06,120842,SIP,2387
INV003744,2025-02-06,118636,REDEMPTION,499035
INV002996,2025-02-06,119551,LUMPSUM,390479
INV002553,2025-02-06,120841,SIP,55760
INV003065,2025-02-06,119551,SIP,8669
INV001975,2025-02-06,119598,LUMPSUM,433772
INV004162,2025-02-06,119093,REDEMPTION,136549
INV003860,2025-02-06,119120,SIP,3597
INV000359,2025-02-06,100033,SIP,9333
INV004982,2025-02-06,101207,SIP,569
INV004784,2025-02-06,100016,SIP,1761
INV000555,2025-02-06,120507,SIP,1083
INV000214,2025-02-06,120841,SIP,896
INV003273,2025-02-06,118634,SIP,26514
INV001751,2025-02-06,125497,LUMPSUM,238625
INV001157,2025-02-06,118632,SIP,3537
INV000338,2025-02-06,100025,REDEMPTION,55264
INV002724,2025-02-06,120841,REDEMPTION,516612
INV004167,2025-02-06,119093,SIP,2177
INV002276,2025-02-06,100016,SIP,7967
INV000267,2025-02-06,118633,SIP,8439
INV002543,2025-02-06,100016,REDEMPTION,162441
INV003669,2025-02-06,148569,SIP,15015
INV000041,2025-02-06,120841,LUMPSUM,459781
INV001005,2025-02-06,148567,SIP,2906
INV000193,2025-02-06,148569,REDEMPTION,36445
INV001895,2025-02-06,101206,REDEMPTION,32289
INV000664,2025-02-06,118632,SIP,22912
INV002171,2025-02-06,120507,SIP,556
INV003539,2025-02-07,101208,REDEMPTION,161409
INV001703,2025-02-07,120507,SIP,2959
INV002775,2025-02-07,102885,SIP,2088
INV002484,2025-02-07,119092,SIP,1094
INV002337,2025-02-07,102886,SIP,3242
INV002167,2025-02-07,125498,REDEMPTION,127000
INV002977,2025-02-07,118635,SIP,1854
INV002853,2025-02-07,101207,REDEMPTION,415131
INV003407,2025-02-07,149323,SIP,10468
INV000616,2025-02-07,149322,LUMPSUM,40554
INV003561,2025-02-07,125497,LUMPSUM,433613
