investor_id,avg_gap,total_sips,at_risk
INV003294,69.0,3,True
INV003295,119.0,4,True
INV003296,152.0,2,True
INV003297,81.5,5,True
INV003298,74.75,5,True
INV003299,,1,False
INV003300,64.8,6,True
INV003301,59.375,9,True
INV003302,88.33333333333333,4,True
INV003303,251.0,2,True
INV003304,44.22222222222222,10,True
INV003305,51.333333333333336,4,True
INV003306,154.33333333333334,4,True
INV003307,320.0,2,True
INV003308,56.75,9,True
INV003309,111.66666666666667,4,True
INV003310,80.8,6,True
INV003311,48.0,9,True
INV003312,482.0,2,True
INV003313,25.666666666666668,4,False
INV003314,73.5,7,True
INV003315,358.0,2,True
INV003316,73.0,2,True
INV003317,44.142857142857146,8,True
INV003318,,1,False
INV003319,152.5,3,True
INV003320,45.285714285714285,8,True
INV003321,59.5,5,True
INV003322,337.0,2,True
INV003324,469.0,2,True
INV003325,101.0,6,True
INV003326,335.0,2,True
INV003328,204.0,3,True
INV003329,89.0,6,True
INV003330,229.0,2,True
INV003331,190.5,3,True
INV003332,87.25,5,True
INV003333,,1,False
INV003334,26.0,2,False
INV003335,153.5,3,True
INV003336,72.33333333333333,7,True
INV003337,117.0,2,True
INV003338,37.5,9,True
INV003339,,1,False
INV003340,124.0,4,True
INV003341,46.0,5,True
INV003342,49.75,5,True
INV003343,121.66666666666667,4,True
INV003344,86.6,6,True
INV003345,113.66666666666667,4,True
INV003346,44.666666666666664,4,True
INV003347,94.66666666666667,4,True
INV003348,323.0,2,True
INV003349,286.0,2,True
INV003350,92.4,6,True
INV003351,54.0,6,True
INV003352,68.14285714285714,8,True
INV003353,14.0,2,False
INV003354,108.75,5,True
INV003355,132.0,4,True
INV003356,104.0,2,True
INV003357,62.4,6,True
INV003358,,1,False
INV003359,83.0,2,True
INV003360,59.42857142857143,8,True
INV003361,345.0,2,True
INV003362,34.0,2,False
INV003363,92.75,5,True
INV003364,,1,False
INV003365,,1,False
INV003366,79.75,5,True
INV003368,,1,False
INV003369,,1,False
INV003370,63.333333333333336,7,True
INV003371,,1,False
INV003372,59.4,6,True
INV003373,263.0,2,True
INV003374,56.5,7,True
INV003375,52.714285714285715,8,True
INV003376,85.8,6,True
INV003377,203.0,2,True
INV003379,75.16666666666667,7,True
INV003380,72.4,6,True
INV003381,119.0,4,True
INV003382,34.2,6,False
INV003383,204.0,3,True
INV003384,,1,False
INV003385,,1,False
INV003386,,1,False
INV003387,88.0,4,True
INV003388,130.66666666666666,4,True
INV003389,69.0,2,True
INV003390,382.0,2,True
INV003391,56.6,6,True
INV003392,126.0,2,True
INV003393,63.714285714285715,8,True
INV003394,210.5,3,True
INV003395,79.0,6,True
INV003396,123.5,5,True
INV003397,113.0,2,True
INV003398,55.42857142857143,8,True
INV003399,142.5,3,True
INV003400,44.0,2,True
INV003401,41.0,3,True
INV003402,30.333333333333332,4,False
INV003403,56.6,6,True
INV003404,50.285714285714285,8,True
INV003405,41.0,8,True
INV003406,59.0,8,True
INV003407,57.42857142857143,8,True
INV003408,69.0,4,True
INV003409,64.5,5,True
INV003410,112.75,5,True
INV003411,106.5,5,True
INV003412,24.0,2,False
INV003413,,1,False
INV003414,405.0,2,True
INV003415,81.0,5,True
INV003416,,1,False
INV003417,35.0,2,False
INV003418,128.5,3,True
INV003419,62.5,5,True
INV003420,100.0,5,True
INV003421,23.5,3,False
INV003422,84.66666666666667,7,True
INV003423,139.66666666666666,4,True
INV003424,73.16666666666667,7,True
INV003425,96.66666666666667,4,True
INV003426,67.66666666666667,4,True
INV003427,84.2,6,True
INV003428,96.0,4,True
INV003429,102.25,5,True
INV003430,73.4,6,True
INV003431,51.4,6,True
INV003432,61.333333333333336,7,True
INV003433,76.0,2,True
INV003434,,1,False
INV003435,73.83333333333333,7,True
INV003436,96.0,5,True
INV003437,91.2,6,True
INV003438,147.33333333333334,4,True
INV003439,21.5,3,False
INV003440,,1,False
INV003441,133.0,2,True
INV003442,96.0,2,True
INV003443,111.5,3,True
INV003444,122.0,4,True
INV003445,372.0,2,True
INV003446,185.0,2,True
INV003447,,1,False
INV003448,74.5,7,True
INV003449,102.0,2,True
INV003450,47.666666666666664,10,True
INV003451,107.25,5,True
INV003452,32.0,5,False
INV003453,310.0,2,True
INV003454,58.0,3,True
INV003455,35.5,7,True
INV003456,184.0,2,True
INV003457,60.5,7,True
INV003458,67.85714285714286,8,True
INV003459,59.4,6,True
INV003460,76.0,4,True
INV003461,83.0,2,True
INV003462,108.25,5,True
INV003463,109.5,3,True
INV003464,160.0,3,True
INV003467,112.0,3,True
INV003468,234.0,3,True
INV003469,122.0,3,True
INV003470,175.0,3,True
INV003471,15.0,3,False
INV003472,,1,False
INV003473,95.8,6,True
INV003474,,1,False
INV003475,56.0,9,True
INV003476,,1,False
INV003477,131.66666666666666,4,True
INV003478,56.625,9,True
INV003479,65.71428571428571,8,True
INV003480,82.4,6,True
INV003481,,1,False
INV003482,,1,False
INV003483,172.0,2,True
INV003484,73.8,6,True
INV003485,89.33333333333333,4,True
INV003487,70.6,6,True
INV003488,464.0,2,True
INV003489,,1,False
INV003490,191.0,2,True
INV003491,59.125,9,True
INV003492,90.8,6,True
INV003493,107.0,2,True
INV003494,111.66666666666667,4,True
INV003495,49.22222222222222,10,True
INV003496,121.0,4,True
INV003498,,1,False
INV003499,286.0,2,True
INV003500,235.0,3,True
INV003501,102.0,3,True
INV003502,,1,False
INV003503,122.5,3,True
INV003504,,1,False
INV003505,99.0,2,True
INV003506,67.0,7,True
INV003507,83.0,4,True
INV003508,,1,False
INV003509,60.875,9,True
INV003510,69.0,3,True
INV003511,65.57142857142857,8,True
INV003513,68.75,5,True
INV003514,74.2,6,True
INV003515,32.666666666666664,4,False
INV003516,324.0,2,True
INV003517,164.0,2,True
INV003518,67.8,6,True
INV003519,88.5,3,True
INV003520,135.0,4,True
INV003521,89.0,6,True
INV003522,,1,False
INV003523,66.0,2,True
INV003524,64.16666666666667,7,True
INV003525,98.5,5,True
INV003526,88.2,6,True
INV003527,113.66666666666667,4,True
INV003528,58.625,9,True
INV003529,32.666666666666664,4,False
INV003530,51.0,6,True
INV003531,76.4,6,True
INV003532,117.75,5,True
INV003533,98.5,5,True
INV003534,52.714285714285715,8,True
INV003535,106.5,3,True
INV003536,92.5,3,True
INV003537,91.0,5,True
INV003538,,1,False
INV003539,114.5,3,True
INV003540,56.0,2,True
INV003541,73.0,4,True
INV003542,,1,False
INV003543,101.5,5,True
INV003544,270.0,2,True
INV003545,90.0,6,True
INV003546,114.0,4,True
INV003547,,1,False
INV003548,37.5,3,True
INV003549,295.0,2,True
INV003550,,1,False
INV003552,147.5,3,True
INV003553,86.5,5,True
INV003554,88.0,5,True
INV003555,45.0,3,True
INV003556,77.6,6,True
INV003557,66.4,6,True
INV003558,39.166666666666664,7,True
INV003559,48.333333333333336,10,True
INV003560,178.5,3,True
INV003561,132.0,4,True
INV003562,80.5,7,True
INV003563,88.33333333333333,4,True
INV003564,71.0,8,True
INV003565,109.75,5,True
INV003566,276.0,2,True
INV003567,100.33333333333333,4,True
INV003568,72.25,5,True
INV003569,81.0,5,True
INV003570,187.0,3,True
INV003571,86.5,3,True
INV003572,181.5,3,True
INV003573,26.5,5,False
INV003574,190.0,3,True
INV003575,126.33333333333333,4,True
INV003576,70.0,2,True
INV003577,84.25,5,True
INV003578,112.5,3,True
INV003579,42.333333333333336,4,True
INV003580,72.16666666666667,7,True
INV003581,51.285714285714285,8,True
INV003582,49.333333333333336,7,True
INV003583,104.5,5,True
INV003584,,1,False
INV003585,,1,False
INV003586,54.285714285714285,8,True
INV003587,88.66666666666667,4,True
INV003588,15.0,3,False
INV003589,171.0,3,True
INV003590,116.0,4,True
INV003591,,1,False
INV003592,75.6,6,True
INV003593,78.2,6,True
INV003594,113.66666666666667,4,True
INV003595,235.0,2,True
INV003597,158.5,3,True
INV003598,68.0,8,True
INV003599,50.0,6,True
INV003600,106.25,5,True
INV003601,45.25,9,True
INV003602,243.5,3,True
INV003603,167.0,3,True
INV003604,90.2,6,True
INV003605,224.0,2,True
INV003607,70.4,6,True
INV003608,119.0,3,True
INV003609,150.33333333333334,4,True
INV003610,,1,False
INV003611,68.83333333333333,7,True
INV003612,76.33333333333333,4,True
INV003613,67.42857142857143,8,True
INV003614,116.5,5,True
INV003615,92.0,2,True
INV003616,76.75,5,True
INV003617,60.333333333333336,4,True
INV003618,,1,False
INV003619,72.0,6,True
INV003620,115.75,5,True
INV003621,,1,False
INV003622,,1,False
INV003624,152.0,2,True
INV003625,62.4,6,True
INV003626,80.0,5,True
INV003627,59.166666666666664,7,True
INV003628,43.0,2,True
INV003629,,1,False
INV003630,52.0,7,True
INV003631,,1,False
INV003632,113.0,2,True
INV003633,78.8,6,True
INV003634,47.8,6,True
INV003635,47.111111111111114,10,True
INV003636,237.5,3,True
INV003637,93.0,5,True
INV003638,65.25,5,True
INV003639,83.75,5,True
INV003640,92.5,3,True
INV003641,67.0,8,True
INV003642,53.166666666666664,7,True
INV003643,110.75,5,True
INV003644,86.0,3,True
INV003645,95.2,6,True
INV003646,,1,False
INV003647,32.666666666666664,4,False
INV003648,153.0,3,True
INV003649,96.8,6,True
INV003650,33.9,11,False
INV003651,67.0,4,True
INV003652,50.0,3,True
INV003653,159.0,2,True
INV003654,60.5,7,True
INV003655,49.77777777777778,10,True
INV003656,88.66666666666667,4,True
INV003657,,1,False
INV003658,70.71428571428571,8,True
INV003659,69.0,2,True
INV003660,79.0,6,True
INV003661,129.66666666666666,4,True
INV003662,,1,False
INV003663,69.0,2,True
INV003664,170.66666666666666,4,True
INV003665,139.0,4,True
INV003666,85.25,5,True
INV003667,,1,False
INV003668,202.0,2,True
INV003669,53.5,7,True
INV003670,70.85714285714286,8,True
INV003671,148.0,3,True
INV003672,77.2,6,True
INV003673,68.85714285714286,8,True
INV003674,78.33333333333333,4,True
INV003675,65.66666666666667,4,True
INV003676,44.0,2,True
INV003677,118.66666666666667,4,True
INV003678,32.8,6,False
INV003680,155.5,3,True
INV003681,51.0,9,True
INV003682,87.0,2,True
INV003683,92.4,6,True
INV003684,98.2,6,True
INV003685,80.2,6,True
INV003686,96.6,6,True
INV003687,,1,False
INV003688,,1,False
INV003689,,1,False
INV003690,193.0,2,True
INV003691,307.0,2,True
INV003692,27.5,3,False
INV003693,71.33333333333333,7,True
INV003694,106.33333333333333,4,True
INV003695,51.666666666666664,7,True
INV003696,75.8,6,True
INV003697,76.66666666666667,7,True
INV003698,137.0,4,True
INV003699,82.5,3,True
INV003700,100.0,3,True
INV003701,,1,False
INV003702,72.66666666666667,7,True
INV003703,100.0,3,True
INV003704,,1,False
INV003705,78.8,6,True
INV003706,,1,False
INV003707,68.6,6,True
INV003708,60.5,7,True
INV003709,80.2,6,True
INV003710,78.6,6,True
INV003711,72.2,6,True
INV003712,79.6,6,True
INV003713,81.5,7,True
INV003714,,1,False
INV003716,87.25,5,True
INV003717,196.0,3,True
INV003718,91.4,6,True
INV003719,71.0,3,True
INV003720,74.6,6,True
INV003721,360.0,2,True
INV003722,50.666666666666664,7,True
INV003723,61.8,6,True
INV003724,68.0,7,True
INV003725,214.0,3,True
INV003726,93.66666666666667,4,True
INV003727,386.0,2,True
INV003728,4.0,2,False
INV003729,,1,False
INV003730,223.0,2,True
INV003731,141.0,4,True
INV003732,101.25,5,True
INV003733,88.8,6,True
INV003734,59.0,8,True
INV003735,45.857142857142854,8,True
INV003736,77.16666666666667,7,True
INV003737,103.75,5,True
INV003738,50.6,6,True
INV003739,44.333333333333336,4,True
INV003740,51.833333333333336,7,True
INV003741,67.66666666666667,7,True
INV003742,150.0,2,True
INV003743,76.33333333333333,4,True
INV003744,86.8,6,True
INV003745,70.2,6,True
INV003747,95.0,5,True
INV003748,56.142857142857146,8,True
INV003749,60.5,3,True
INV003750,113.5,5,True
INV003751,100.25,5,True
INV003752,145.0,2,True
INV003753,134.0,2,True
INV003755,96.0,4,True
INV003756,138.33333333333334,4,True
INV003757,81.83333333333333,7,True
INV003758,96.66666666666667,4,True
INV003759,,1,False
INV003760,200.0,2,True
INV003761,51.857142857142854,8,True
INV003762,83.33333333333333,4,True
INV003763,168.0,2,True
INV003764,,1,False
INV003765,117.75,5,True
INV003766,65.28571428571429,8,True
INV003767,47.5,9,True
INV003768,323.0,2,True
INV003769,9.333333333333334,4,False
INV003770,,1,False
INV003771,50.77777777777778,10,True
INV003772,34.5,9,False
INV003773,106.0,3,True
INV003774,,1,False
INV003775,74.0,6,True
INV003776,,1,False
INV003777,,1,False
INV003778,90.25,5,True
INV003779,76.4,6,True
INV003780,57.42857142857143,8,True
INV003781,64.83333333333333,7,True
INV003782,88.0,5,True
INV003783,53.75,5,True
INV003784,,1,False
INV003785,74.2,6,True
INV003786,46.0,2,True
INV003787,63.25,9,True
INV003788,123.5,3,True
INV003789,174.5,3,True
INV003791,54.5,5,True
INV003792,67.0,4,True
INV003793,72.33333333333333,7,True
INV003794,236.0,2,True
INV003795,67.66666666666667,7,True
INV003796,,1,False
INV003797,52.5,3,True
INV003798,42.75,5,True
INV003799,79.25,5,True
INV003800,191.0,3,True
INV003801,119.33333333333333,4,True
INV003802,,1,False
INV003803,48.0,2,True
INV003804,97.0,2,True
INV003805,185.0,2,True
INV003806,103.75,5,True
INV003807,,1,False
INV003808,33.5,3,False
INV003809,84.0,2,True
INV003810,253.0,2,True
INV003811,78.66666666666667,7,True
INV003812,50.833333333333336,7,True
INV003813,82.2,6,True
INV003814,164.0,2,True
INV003815,72.5,7,True
INV003816,13.0,2,False
INV003817,119.0,2,True
INV003818,248.0,2,True
INV003819,69.0,4,True
INV003820,211.0,3,True
INV003821,87.66666666666667,4,True
INV003822,77.0,4,True
INV003823,71.75,5,True
INV003824,71.5,7,True
INV003825,81.2,6,True
INV003826,,1,False
INV003827,,1,False
INV003828,30.666666666666668,7,False
INV003829,48.55555555555556,10,True
INV003830,71.4,6,True
INV003831,,1,False
INV003832,110.33333333333333,4,True
INV003833,60.333333333333336,4,True
INV003834,88.0,4,True
INV003835,73.66666666666667,4,True
INV003836,81.75,5,True
INV003837,,1,False
INV003839,139.0,2,True
INV003840,64.5,3,True
INV003842,,1,False
INV003844,68.5,7,True
INV003845,83.0,3,True
INV003846,103.25,5,True
INV003847,50.0,8,True
INV003848,96.33333333333333,4,True
INV003849,77.2,6,True
INV003850,,1,False
INV003851,57.833333333333336,7,True
INV003852,273.0,2,True
INV003853,114.5,5,True
INV003854,95.0,3,True
INV003855,64.0,3,True
INV003856,68.33333333333333,4,True
INV003857,,1,False
INV003858,114.0,4,True
INV003859,79.5,3,True
INV003860,46.0,6,True
INV003862,60.166666666666664,7,True
INV003863,471.0,2,True
INV003864,177.0,3,True
INV003865,85.16666666666667,7,True
INV003866,,1,False
INV003867,156.0,2,True
INV003868,87.6,6,True
INV003869,145.66666666666666,4,True
INV003871,,1,False
INV003872,45.375,9,True
INV003873,199.5,3,True
INV003874,25.0,5,False
INV003875,,1,False
INV003876,77.6,6,True
INV003877,83.0,4,True
INV003878,43.25,5,True
INV003879,243.0,2,True
INV003880,68.57142857142857,8,True
INV003881,,1,False
INV003882,138.66666666666666,4,True
INV003883,49.25,5,True
INV003884,23.0,4,False
INV003885,71.6,6,True
INV003886,,1,False
INV003887,174.0,3,True
INV003888,115.75,5,True
INV003889,,1,False
INV003891,73.66666666666667,4,True
INV003892,55.22222222222222,10,True
INV003893,308.0,2,True
INV003894,162.0,2,True
INV003895,,1,False
INV003896,82.0,6,True
INV003897,71.6,6,True
INV003898,386.0,2,True
INV003899,103.0,5,True
INV003900,92.0,2,True
INV003901,90.5,5,True
INV003902,94.5,5,True
INV003903,50.285714285714285,8,True
INV003904,94.0,3,True
INV003905,62.5,7,True
INV003906,55.111111111111114,10,True
INV003907,54.0,5,True
INV003908,39.0,4,True
INV003909,131.5,3,True
INV003910,48.333333333333336,4,True
INV003911,113.0,5,True
INV003912,68.6,6,True
INV003913,61.42857142857143,8,True
INV003914,,1,False
INV003915,,1,False
INV003916,67.2,6,True
INV003917,294.0,2,True
INV003918,108.75,5,True
INV003919,315.0,2,True
INV003920,66.85714285714286,8,True
INV003921,90.0,2,True
INV003923,,1,False
INV003924,231.0,2,True
INV003925,102.5,5,True
INV003926,159.33333333333334,4,True
INV003927,,1,False
INV003928,113.66666666666667,4,True
INV003931,258.0,2,True
INV003932,76.33333333333333,4,True
INV003933,,1,False
INV003934,82.0,2,True
INV003935,,1,False
INV003936,89.6,6,True
INV003937,84.0,3,True
INV003938,52.5,7,True
INV003939,159.0,2,True
INV003940,70.66666666666667,7,True
INV003941,153.0,3,True
INV003942,94.0,5,True
INV003943,42.5,9,True
INV003944,,1,False
INV003945,56.333333333333336,7,True
INV003946,69.16666666666667,7,True
INV003947,84.66666666666667,4,True
INV003948,43.666666666666664,7,True
INV003949,95.33333333333333,4,True
INV003950,84.0,3,True
INV003951,113.5,5,True
INV003952,54.666666666666664,7,True
INV003953,153.0,2,True
INV003954,105.66666666666667,4,True
INV003955,78.5,5,True
INV003956,167.0,3,True
INV003957,152.33333333333334,4,True
INV003958,85.6,6,True
INV003959,,1,False
INV003960,126.66666666666667,4,True
INV003961,157.66666666666666,4,True
INV003962,68.71428571428571,8,True
INV003963,48.666666666666664,4,True
INV003964,51.22222222222222,10,True
INV003965,,1,False
INV003966,38.0,2,True
INV003967,182.0,3,True
INV003968,92.4,6,True
INV003969,175.0,2,True
INV003970,66.66666666666667,4,True
INV003971,81.0,4,True
INV003972,84.2,6,True
INV003973,64.5,5,True
INV003974,77.75,5,True
INV003975,50.142857142857146,8,True
INV003976,176.5,3,True
INV003977,85.75,5,True
INV003978,68.14285714285714,8,True
INV003979,56.0,8,True
INV003980,94.0,2,True
INV003981,67.66666666666667,7,True
INV003982,15.0,2,False
INV003984,37.0,3,True
INV003985,93.0,6,True
INV003986,110.33333333333333,4,True
INV003987,72.25,5,True
INV003988,,1,False
INV003989,83.0,4,True
INV003990,,1,False
INV003991,286.0,2,True
INV003992,68.0,4,True
INV003993,115.5,3,True
INV003994,,1,False
INV003995,84.33333333333333,4,True
INV003996,95.2,6,True
INV003997,91.5,5,True
INV003998,143.5,3,True
INV003999,,1,False
INV004000,,1,False
INV004001,40.285714285714285,8,True
INV004002,,1,False
INV004003,109.66666666666667,4,True
INV004004,40.77777777777778,10,True
INV004005,73.66666666666667,7,True
INV004006,46.5,5,True
INV004007,38.833333333333336,7,True
INV004008,169.0,3,True
INV004009,62.285714285714285,8,True
INV004011,130.0,4,True
INV004012,109.75,5,True
INV004014,61.875,9,True
INV004015,88.0,6,True
INV004016,113.5,3,True
INV004017,40.5,7,True
INV004018,79.25,5,True
INV004019,87.25,5,True
INV004020,,1,False
INV004021,,1,False
INV004022,,1,False
INV004023,52.0,10,True
INV004024,99.25,5,True
INV004025,143.0,3,True
INV004026,94.5,5,True
INV004027,173.0,2,True
INV004028,101.75,5,True
INV004029,,1,False
INV004030,121.25,5,True
INV004031,72.0,2,True
INV004032,115.33333333333333,4,True
INV004033,98.0,3,True
INV004034,,1,False
INV004035,77.0,3,True
INV004036,,1,False
INV004037,74.6,6,True
INV004038,71.66666666666667,7,True
INV004039,198.0,2,True
INV004040,85.0,4,True
INV004041,172.0,2,True
INV004042,,1,False
INV004043,152.5,3,True
INV004044,86.0,3,True
INV004045,68.25,5,True
INV004046,145.0,3,True
INV004047,,1,False
INV004048,,1,False
INV004049,48.2,6,True
INV004050,83.66666666666667,4,True
INV004051,91.0,5,True
INV004052,242.0,3,True
INV004053,,1,False
INV004054,,1,False
INV004055,,1,False
INV004056,153.0,3,True
INV004057,,1,False
INV004058,134.5,3,True
INV004059,345.0,2,True
INV004060,,1,False
INV004061,91.0,3,True
INV004062,386.0,2,True
INV004063,56.57142857142857,8,True
INV004064,152.66666666666666,4,True
INV004065,,1,False
INV004066,75.16666666666667,7,True
INV004067,123.66666666666667,4,True
INV004068,153.0,2,True
INV004069,74.0,6,True
INV004070,67.66666666666667,7,True
INV004071,125.33333333333333,4,True
INV004072,,1,False
INV004073,93.75,5,True
INV004074,47.0,3,True
INV004075,102.75,5,True
INV004076,95.25,5,True
INV004077,96.5,3,True
INV004078,123.33333333333333,4,True
INV004079,71.33333333333333,7,True
INV004080,132.0,4,True
INV004081,247.5,3,True
INV004082,32.0,3,False
INV004083,,1,False
INV004084,12.0,3,False
INV004085,68.33333333333333,7,True
INV004086,,1,False
INV004088,,1,False
INV004089,294.0,2,True
INV004090,43.0,3,True
INV004091,73.6,6,True
INV004092,,1,False
INV004093,,1,False
INV004094,55.8,6,True
INV004095,335.0,2,True
INV004096,97.5,5,True
INV004097,152.5,3,True
INV004098,58.2,6,True
INV004099,58.8,6,True
INV004100,22.0,2,False
INV004101,,1,False
INV004102,68.33333333333333,4,True
INV004103,,1,False
INV004104,100.75,5,True
INV004105,155.0,2,True
INV004106,55.8,6,True
INV004107,11.0,2,False
INV004108,105.0,4,True
INV004109,89.25,5,True
INV004110,32.0,2,False
INV004111,,1,False
INV004112,55.2,6,True
INV004113,104.0,2,True
INV004114,40.333333333333336,4,True
INV004115,78.5,3,True
INV004116,54.888888888888886,10,True
INV004117,37.5,3,True
INV004118,64.6,6,True
INV004119,73.2,6,True
INV004120,88.0,4,True
INV004121,185.0,2,True
INV004122,136.0,2,True
INV004123,85.0,6,True
INV004124,63.8,6,True
INV004125,61.625,9,True
INV004126,,1,False
INV004127,87.6,6,True
INV004128,67.2,6,True
INV004129,175.0,2,True
INV004130,180.0,2,True
INV004131,98.25,5,True
INV004132,70.5,3,True
INV004133,106.5,3,True
INV004134,35.4,6,True
INV004135,50.111111111111114,10,True
INV004137,25.75,5,False
INV004138,93.0,5,True
INV004139,317.0,2,True
INV004140,237.5,3,True
INV004142,87.25,5,True
INV004143,97.0,6,True
INV004144,82.0,2,True
INV004145,66.2,6,True
INV004146,88.2,6,True
INV004147,72.2,6,True
INV004148,101.75,5,True
INV004149,50.2,6,True
INV004151,63.142857142857146,8,True
INV004152,67.0,5,True
INV004153,60.0,8,True
INV004154,46.72727272727273,12,True
INV004155,,1,False
INV004156,,1,False
INV004157,130.5,3,True
INV004158,,1,False
INV004159,76.0,4,True
INV004160,149.66666666666666,4,True
INV004161,183.0,3,True
INV004162,157.5,3,True
INV004163,60.666666666666664,4,True
INV004164,76.0,2,True
INV004165,212.0,2,True
INV004166,102.0,2,True
INV004167,,1,False
INV004168,74.0,2,True
INV004169,146.5,3,True
INV004170,,1,False
INV004171,79.0,2,True
INV004172,63.0,8,True
INV004173,166.33333333333334,4,True
INV004174,86.6,6,True
INV004175,67.85714285714286,8,True
INV004176,,1,False
INV004177,45.42857142857143,8,True
INV004178,117.75,5,True
INV004179,71.2,6,True
INV004180,13.0,2,False
INV004181,93.4,6,True
INV004182,46.0,2,True
INV004183,23.333333333333332,4,False
INV004184,90.5,5,True
INV004185,62.25,5,True
INV004186,21.0,2,False
INV004187,27.0,2,False
INV004188,,1,False
INV004189,275.0,2,True
INV004190,90.0,4,True
INV004191,77.16666666666667,7,True
INV004192,9.5,3,False
INV004193,5.0,2,False
INV004194,111.0,3,True
INV004195,156.0,2,True
INV004196,78.33333333333333,7,True
INV004197,187.0,3,True
INV004198,168.0,2,True
INV004199,58.2,6,True
INV004200,,1,False
INV004201,,1,False
INV004202,47.625,9,True
INV004203,66.57142857142857,8,True
INV004204,27.0,3,False
INV004205,96.25,5,True
INV004206,,1,False
INV004207,8.0,2,False
INV004208,73.4,6,True
INV004209,,1,False
INV004210,53.666666666666664,4,True
INV004211,390.0,2,True
INV004212,69.33333333333333,7,True
INV004213,,1,False
INV004214,101.0,3,True
INV004215,40.0,2,True
INV004216,82.0,7,True
INV004217,,1,False
INV004220,109.5,3,True
INV004221,,1,False
INV004222,86.0,4,True
INV004223,119.25,5,True
INV004224,35.5,5,True
INV004225,50.25,5,True
INV004226,120.66666666666667,4,True
INV004227,42.0,2,True
INV004228,72.33333333333333,7,True
INV004229,155.5,3,True
INV004230,203.0,2,True
INV004231,105.0,5,True
INV004232,71.4,6,True
INV004233,55.0,2,True
INV004234,,1,False
INV004235,,1,False
INV004236,23.0,2,False
INV004237,114.75,5,True
INV004238,41.0,3,True
INV004239,61.142857142857146,8,True
INV004240,101.25,5,True
INV004241,53.666666666666664,10,True
INV004242,133.0,2,True
INV004243,55.714285714285715,8,True
INV004244,102.0,2,True
INV004246,34.166666666666664,7,False
INV004247,87.2,6,True
INV004248,42.666666666666664,7,True
INV004249,,1,False
INV004250,109.0,3,True
INV004251,,1,False
INV004252,97.0,5,True
INV004253,167.66666666666666,4,True
INV004254,143.0,4,True
INV004255,,1,False
INV004256,213.5,3,True
INV004257,98.66666666666667,4,True
INV004258,49.666666666666664,7,True
INV004259,116.5,3,True
INV004260,,1,False
INV004261,237.0,3,True
INV004262,139.0,3,True
INV004263,114.0,5,True
INV004264,173.5,3,True
INV004265,105.25,5,True
INV004266,61.833333333333336,7,True
INV004267,53.333333333333336,7,True
INV004268,94.0,3,True
INV004269,,1,False
INV004270,69.66666666666667,7,True
INV004271,79.8,6,True
INV004272,35.5,5,True
INV004273,69.33333333333333,4,True
INV004274,138.66666666666666,4,True
INV004275,,1,False
INV004276,32.0,3,False
INV004277,112.25,5,True
INV004278,94.0,5,True
INV004279,50.285714285714285,8,True
INV004280,60.0,4,True
INV004281,41.714285714285715,8,True
INV004282,52.857142857142854,8,True
INV004283,70.25,5,True
INV004284,136.0,2,True
INV004285,76.16666666666667,7,True
INV004287,52.5,5,True
INV004288,72.83333333333333,7,True
INV004289,45.9,11,True
INV004290,110.25,5,True
INV004291,145.0,2,True
INV004293,81.8,6,True
INV004294,166.5,3,True
INV004295,44.75,9,True
INV004296,102.2,6,True
INV004297,41.875,9,True
INV004298,76.5,5,True
INV004299,64.14285714285714,8,True
INV004300,54.666666666666664,4,True
INV004301,107.5,3,True
INV004302,113.66666666666667,4,True
INV004303,76.33333333333333,4,True
INV004304,160.0,3,True
INV004305,133.0,3,True
INV004306,57.0,7,True
INV004307,75.75,5,True
INV004308,84.66666666666667,7,True
INV004309,,1,False
INV004310,145.0,3,True
INV004311,,1,False
INV004312,,1,False
INV004313,68.5,3,True
INV004314,83.0,6,True
INV004315,,1,False
INV004316,55.0,4,True
INV004317,,1,False
INV004318,99.5,5,True
INV004319,60.5,9,True
INV004320,96.75,5,True
INV004321,42.0,9,True
INV004322,145.0,3,True
INV004323,,1,False
INV004324,77.66666666666667,7,True
INV004326,40.111111111111114,10,True
INV004328,215.0,3,True
INV004329,201.5,3,True
INV004330,107.0,2,True
INV004331,,1,False
INV004332,64.71428571428571,8,True
INV004333,55.0,3,True
INV004334,127.33333333333333,4,True
INV004335,64.42857142857143,8,True
INV004336,119.66666666666667,4,True
INV004337,6.0,2,False
INV004338,48.888888888888886,10,True
INV004339,113.0,5,True
INV004340,67.8,6,True
INV004341,98.25,5,True
INV004342,97.0,5,True
INV004343,63.0,6,True
INV004345,63.25,5,True
INV004346,126.0,3,True
INV004347,83.0,5,True
INV004348,52.2,6,True
INV004349,72.5,7,True
INV004350,140.5,3,True
INV004351,275.0,2,True
INV004352,85.0,4,True
INV004353,56.0,5,True
INV004354,99.33333333333333,4,True
INV004355,,1,False
INV004356,30.8,6,False
INV004357,72.42857142857143,8,True
INV004358,45.857142857142854,8,True
INV004359,110.0,2,True
INV004360,64.25,5,True
INV004361,61.57142857142857,8,True
INV004362,58.75,5,True
INV004363,116.66666666666667,4,True
INV004364,80.6,6,True
INV004365,88.75,5,True
INV004366,83.66666666666667,4,True
INV004367,81.6,6,True
INV004368,81.0,5,True
INV004369,51.5,5,True
INV004370,,1,False
INV004371,130.5,3,True
INV004372,59.2,6,True
INV004373,,1,False
INV004374,88.0,5,True
INV004375,111.0,4,True
INV004376,95.0,4,True
